id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_past,verb_perfect,translation_en
2082,B1,57,K,main,kosten,,,Verb,kostet,kostete,hat gekostet,to cost / to try / to taste
2083,B1,57,P,main,probieren,,,Verb,,,,to try / to taste
2084,B1,57,K,main,Kostüm,das,-e,Noun,,,,costume / suit
2085,B1,57,K,main,Kraft,die,¨-e,Noun,,,,strength / power / force
2086,B1,57,K,main,kräftig,,,Other,,,,strong / powerful
2087,B1,57,K,main,Kraftfahrzeug,das,-edas,Noun,,,,motor vehicle
2088,B1,57,K,main,Kranke,der,-n,Noun,,,,sick person / patient (male)
2089,B1,57,K,main,Kranke,die,-n,Noun,,,,sick person / patient (female)
2090,B1,57,K,main,Krankenhaus,das,¨-er,Noun,,,,hospital
2091,B1,57,K,main,Krankenkasse,die,-n,Noun,,,,health insurance
2092,B1,57,K,main,Krankenpfleger,der,-,Noun,,,,male nurse
2093,B1,57,K,main,Krankenschwester,die,-n,Noun,,,,nurse
2094,B1,57,K,main,Krankenwagen,der,-,Noun,,,,ambulance
2095,B1,57,K,main,Krankheit,die,-en,Noun,,,,illness / disease
2096,B1,57,K,main,kreativ1,,,Other,,,,creative (artifact)
2097,B1,57,G,main,gekauft,,,Other,,,,bought (artifact)
2098,B1,57,B,main,bekommen,,,Verb,,,,to get / to receive (artifact)
2099,B1,57,R,main,rechts,,,Other,,,,right / to the right (artifact)
2100,B1,57,D,main,diesem,,,Other,,,,this (artifact)
2101,B1,57,B,main,bitte,,,Other,,,,please (artifact)
2102,B1,57,S,main,schweren,,,Verb,,,,heavy / difficult (artifact)
2103,B1,57,B,main,bekommen.Es,,,Other,,,,receive (artifact)
2104,B1,57,A,main,an,,,Other,,,,at / on (artifact)
2105,B1,57,V,main,von,,,Other,,,,from / of (artifact)
2106,B1,57,K,main,kostenlos,,,Other,,,,free of charge (artifact)
2107,B1,57,A,main,auchen,,,Verb,,,,auchen (artifact)
2108,B1,57,S,main,schwester,,,Other,,,,sister (artifact)
2109,B1,57,R,main,rufen,,,Verb,,,,to call / to shout
2110,B1,57,M,main,mich,,,Other,,,,me (artifact)
2111,B1,57,K,main,kreativ,,,Other,,,,creative (artifact)
2112,B1,57,D,main,dieses,,,Other,,,,this (artifact)
2113,B1,58,K,main,Kuss,der,¨-e,Noun,,,,kiss
2114,B1,58,K,main,Küste,die,-ndas,Noun,,,,coast
2115,B1,58,V,main,vert,,,Other,,,,vert (artifact)
2116,B1,58,L,main,lächeln,,,Verb,lächelt,lächelte,hat gelächelt,to smile
2117,B1,58,L,main,lachen,,,Verb,lacht,lachte,,to laugh
2118,B1,58,G,main,gelacht,,,Other,,,,laughed (artifact)
2119,B1,58,L,main,Laden,der,¨-,Noun,,,,shop / store
2120,B1,58,L,main,Lage,die,,Noun,,,,location / situation / position
2121,B1,58,L,main,Lager,das,-,Noun,,,,warehouse / storage / camp
2122,B1,58,L,main,Lampe,die,-n,Noun,,,,lamp / light
2123,B1,58,L,main,Land,das,¨-er,Noun,,,,country / land
2124,B1,58,L,main,Landwirtschaft,die,,Noun,,,,agriculture / farming
2125,B1,58,L,main,Landschaft,die,-en,Noun,,,,landscape / scenery
2126,B1,58,L,main,landen,,,Verb,landet,landete,,to land
2127,B1,58,K,main,kulturell,,,Other,,,,cultural
2128,B1,58,K,main,Kunde,der,-n,Noun,,,,customer / client (male)
2129,B1,58,K,main,Kundin,die,-nen,Noun,,,,customer / client (female)
2130,B1,58,K,main,kündigen,,,Verb,kündigt,kündigte,hat gekündigt,to cancel / to resign / to terminate
2131,B1,58,K,main,Kündigung,die,-en,Noun,,,,notice / termination / cancellation
2132,B1,58,K,main,Kunst,die,¨-e,Noun,,,,art
2133,B1,58,K,main,Künstler,der,-,Noun,,,,artist (male)
2134,B1,58,K,main,Künstlerin,die,-nen,Noun,,,,artist (female)
2135,B1,58,K,main,künstlich,,,Other,,,,artificial
2136,B1,58,K,main,Kunststoff,der,-e,Noun,,,,plastic / synthetic material
2137,B1,58,K,main,Kurs,der,-e,Noun,,,,course
2138,B1,58,K,main,Kursleiter,der,-,Noun,,,,course leader / instructor (male)
2139,B1,58,K,main,Kursleiter,die,-nen,Noun,,,,course leader / instructor (female)
2140,B1,58,K,main,Kurve,die,-n,Noun,,,,curve / bend
2141,B1,58,K,main,kurz,,,Other,,,,short
2142,B1,58,K,main,kürzlich1,,,Other,,,,recently / lately (artifact)
2143,B1,58,S,main,sie,,,Other,,,,she / they (artifact)
2144,B1,58,A,main,alle,,,Other,,,,all (artifact)
2145,B1,58,L,main,lächeln,,,Verb,,,,to smile (artifact)
2146,B1,58,G,main,gelacht,,,Other,,,,laughed (artifact)
2147,B1,58,I,main,im,,,Other,,,,in the (artifact)
2148,B1,58,Z,main,zentraler,,,Other,,,,more central (artifact)
2149,B1,58,S,main,so,,,Other,,,,so (artifact)
2150,B1,58,I,main,in,,,Other,,,,in (artifact)
2151,B1,58,W,main,wollen,,,Verb,,,,to want (artifact)
2152,B1,58,G,main,gelandet,,,Other,,,,landed (artifact)
2153,B1,58,Z,main,zwischen,,,Verb,,,,between (artifact)
2154,B1,58,U,main,um,,,Other,,,,around / at (artifact)
2155,B1,58,E,main,Essen,das,,Noun,,,,food / meal
2156,B1,58,H,main,habe,,,Other,,,,have (artifact)
2157,B1,58,Z,main,zufrieden,,,Verb,,,,satisfied (artifact)
2158,B1,58,G,main,gekündigt,,,Other,,,,cancelled / terminated (artifact)
2159,B1,58,S,main,stlerinnen,,,Verb,,,,stlerinnen (artifact)
2160,B1,58,E,main,einer,,,Other,,,,a / one (artifact)
2161,B1,58,G,main,geklingelt,,,Other,,,,rang / rang (artifact)
2162,B1,58,G,main,gekommen,,,Verb,,,,came (artifact)
2163,B1,58,G,main,gezogen,,,Verb,,,,moved (artifact)
2164,B1,58,L,main,lassen,,,Verb,,,,to let / to leave
2165,B1,58,G,main,gesprochen,,,Verb,dass wir am,,,spoken (artifact)
2166,B1,59,L,main,Laufwerk,das,-e,Noun,,,,disk drive / disk
2167,B1,59,L,main,Laune,die,-nlaut,Noun,,,,mood
2168,B1,59,L,main,Lautsprecher,der,-,Noun,,,,loudspeaker / speaker
2169,B1,59,L,main,lecker,,,Other,,,,delicious / tasty
2170,B1,59,L,main,leben,,,Verb,lebt,lebte,,to live
2171,B1,59,G,main,gelebt,,,Other,,,,lived (artifact)
2172,B1,59,L,main,Leben,das,,Noun,,,,life
2173,B1,59,L,main,Lebenslauf,der,¨-e,Noun,,,,résumé / CV / curriculum vitae
2174,B1,59,L,main,Lebensmittel,die,,Noun,,,,food / groceries
2175,B1,59,L,main,Leder,das,,Noun,,,,leather
2176,B1,59,L,main,ledigleer,,,Other,,,,merely-empty (artifact)
2177,B1,59,L,main,legen,,,Verb,legt,legte,,to lay / to put
2178,B1,59,G,main,gelegt,,,Other,,,,laid / put (artifact)
2179,B1,59,L,main,Lehre,die,,Noun,,,,apprenticeship / teaching / doctrine
2180,B1,59,L,main,Lehrstelle,die,-ndie,Noun,,,,apprenticeship position / training position
2181,B1,59,L,main,lang,,,Other,,,,long
2182,B1,59,L,main,Länge,die,,Noun,,,,length
2183,B1,59,L,main,langsam,,,Other,,,,slow / slowly
2184,B1,59,L,main,längst,,,Other,,,,long since / for a long time
2185,B1,59,L,main,langweilig,,,Other,,,,boring
2186,B1,59,L,main,Langeweile,die,,Noun,,,,boredom
2187,B1,59,L,main,Lärmlassen,der,"lässt, ließ,",Noun,,,,noise-to let (artifact)
2188,B1,59,L,main,Laster,der,- 1.,Noun,,,,truck / lorry
2189,B1,59,G,main,gelaufen,,,Verb,,,,ran / walked (artifact)
2190,B1,59,B,main,bin,,,Other,,,,am (artifact)
2191,B1,59,N,main,neues,,,Other,,,,new (artifact)
2192,B1,59,H,main,hatte,,,Other,,,,had (artifact)
2193,B1,59,S,main,sprechen,,,Verb,,,,to speak (artifact)
2194,B1,59,G,main,gelebt,,,Other,,,,lived (artifact)
2195,B1,59,N,main,nicht,,,Other,,,,not (artifact)
2196,B1,59,N,main,neuen,,,Verb,,,,new (artifact)
2197,B1,59,M,main,machen,,,Verb,,,,to make (artifact)
2198,B1,59,A,main,anschnallen,,,Verb,,,,to buckle up / to fasten seatbelt
2199,B1,59,K,main,kürzer,,,Other,,,,shorter (artifact)
2200,B1,59,A,main,Arbeit.,der,,Noun,,,,work / job (artifact)
2201,B1,59,W,main,warten,,,Verb,,,,to wait (artifact)
2202,B1,59,L,main,lange,,,Other,,,,long / for a long time (artifact)
2203,B1,59,S,main,sprechen,,,Verb,,,,to speak (artifact)
2204,B1,59,S,main,schrecklichen,,,Verb,,,,terrible (artifact)
2205,B1,59,G,main,gelassen,,,Verb,,,,let / left (artifact)
2206,B1,59,S,main,schneiden,,,Verb,,,,to cut (artifact)
2207,B1,59,L,main,lassen,,,Verb,,,,to let / to leave (artifact)
2208,B1,59,N,main,nicht,,,Other,,,,not (artifact)
2209,B1,60,L,main,Lernerin,die,-nen,Noun,,,,female learner / female student
2210,B1,60,L,main,lesen,,,Verb,liest,las,hat gelesen,to read
2211,B1,60,L,main,Leser,der,-,Noun,,,,reader (male)
2212,B1,60,L,main,Leserin,die,-nen,Noun,,,,reader (female)
2213,B1,60,L,main,letzt,,,Other,,,,last
2214,B1,60,L,main,Leute,die,,Noun,,,,people
2215,B1,60,L,main,Lexikon,das,,Noun,,,,encyclopedia / lexicon
2216,B1,60,L,main,lieben,,,Verb,liebt,liebte,hat geliebt,to love
2217,B1,60,L,main,lieb,,,Other,,,,dear / kind / nice
2218,B1,60,L,main,Liebe,die,,Noun,,,,love
2219,B1,60,L,main,Lied,das,-er,Noun,,,,song
2220,B1,60,L,main,liefern,,,Verb,liefert,lieferte,,to deliver / to supply
2221,B1,60,G,main,geliefert,,,Other,,,,delivered (artifact)
2222,B1,60,L,main,Lieferung,die,-en,Noun,,,,delivery
2223,B1,60,L,main,liegen,,,Verb,liegt,lag,ist gelegen,to lie / to be located
2224,B1,60,L,main,Lehrling,der,-e,Noun,,,,apprentice / trainee
2225,B1,60,L,main,leicht,,,Other,,,,easy / light
2226,B1,60,L,main,leiden,,,Verb,leidet,litt,hat gelitten,to suffer
2227,B1,60,L,main,leider,,,Other,,,,unfortunately
2228,B1,60,L,main,leihen,,,Verb,leiht,lieh,hat geliehen,to lend / to borrow
2229,B1,60,L,main,leise,,,Other,,,,quiet / soft
2230,B1,60,L,main,leisten,,,Verb,leistet,leistete,hat geleistet,to achieve / to afford / to perform
2231,B1,60,L,main,Leistung,die,-en,Noun,,,,performance / achievement
2232,B1,60,L,main,leiten,,,Verb,leitet,leitete,hat geleitet,to lead / to manage
2233,B1,60,L,main,Leiter,der,-,Noun,,,,leader / manager (male)
2234,B1,60,L,main,Leiterin,die,-nen,Noun,,,,leader / manager (female)
2235,B1,60,L,main,Leitung,die,-en,Noun,,,,leadership / management / line
2236,B1,60,L,main,Leiter,die,-n,Noun,,,,"ladder / leader (female, artifact)"
2237,B1,60,L,main,lernen,,,Verb,lernt,lernte,,to learn
2238,B1,60,G,main,gelerntSie,,,Other,,,,learned-you (artifact)
2239,B1,60,R,main,rechten,,,Verb,,,,right (artifact)
2240,B1,60,S,main,so,,,Other,,,,so (artifact)
2241,B1,60,L,main,Licht,das,,Noun,,,,light
2242,B1,60,W,main,wir,,,Other,,,,we (artifact)
2243,B1,60,S,main,sehr,,,Other,,,,very (artifact)
2244,B1,60,Z,main,zu,,,Other,,,,to / too (artifact)
2245,B1,60,V,main,viel,,,Other,,,,much / many (artifact)
2246,B1,60,E,main,ein,,,Other,,,,a / one (artifact)
2247,B1,60,V,main,viel,,,Other,,,,much / many (artifact)
2248,B1,60,A,main,allein,,,Other,,,,alone (artifact)
2249,B1,60,E,main,einen,,,Verb,,,,a / one (artifact)
2250,B1,60,H,main,helfen,,,Verb,,,,to help (artifact)
2251,B1,60,M,main,mus,,,Other,,,,mus (artifact)
2252,B1,60,A,main,ausleihen,,,Verb,,,,to lend / to borrow out
2253,B1,60,L,main,leiser,,,Other,,,,quieter (artifact)
2254,B1,60,N,main,nicht,,,Other,,,,not (artifact)
2255,B1,60,L,main,leisten,,,Verb,,,,to achieve (artifact)
2256,B1,60,G,main,ganz,,,Other,,,,quite / entirely (artifact)
2257,B1,60,B,main,besetzt,,,Other,,,,occupied / busy (artifact)
2258,B1,60,L,main,lassen,,,Verb,,,,to let / to leave (artifact)
2259,B1,60,F,main,Fenster,die,,Noun,,,,window (artifact)
2260,B1,61,L,main,Luft,die,,Noun,,,,air
2261,B1,61,L,main,lügen,,,Verb,lügt,log,hat gelogen,to lie / to tell a lie
2262,B1,61,L,main,Lüge,die,-n,Noun,,,,lie
2263,B1,61,L,main,Lust,die,,Noun,,,,desire / pleasure / mood
2264,B1,61,L,main,lustig,,,Other,,,,funny / amusing
2265,B1,61,M,main,machen,,,Verb,macht,machte,hat gemacht,to do / to make
2266,B1,61,M,main,Mädchen,das,-,Noun,,,,girl
2267,B1,61,M,main,Magazin,das,-e,Noun,,,,magazine
2268,B1,61,M,main,Magen,der,¨-,Noun,,,,stomach
2269,B1,61,M,main,mager,,,Other,,,,lean / thin / low-fat
2270,B1,61,M,main,Mahlzeit,die,-en,Noun,,,,mealtime
2271,B1,61,M,main,Mahnung,die,-ender,Noun,,,,reminder / warning (payment)
2272,B1,61,L,main,Limonade,die,-n,Noun,,,,lemonade / soft drink
2273,B1,61,L,main,Linie,die,-n,Noun,,,,line / route
2274,B1,61,L,main,links,,,Other,,,,left / to the left
2275,B1,61,L,main,link,,,Other,,,,link / sneaky (artifact)
2276,B1,61,L,main,Lippe,die,-ndie,Noun,,,,lip
2277,B1,61,L,main,loben,,,Verb,lobt,lobte,hat gelobt,to praise
2278,B1,61,L,main,Loch,das,¨-er,Noun,,,,hole
2279,B1,61,L,main,locker,,,Other,,,,loose / relaxed
2280,B1,61,L,main,Löffel,der,-,Noun,,,,spoon
2281,B1,61,L,main,Lohn,der,¨-e,Noun,,,,wage / pay / salary
2282,B1,61,L,main,Lokal,das,-e,Noun,,,,restaurant / pub / local
2283,B1,61,L,main,los/los,,,Other,,,,loose / off (artifact)
2284,B1,61,L,main,losfahren,,,Verb,fährt los,fuhr los,ist losgefahren,to set off / to depart
2285,B1,61,L,main,löschen,,,Verb,löscht,löschte,hat gelöscht,to delete / to extinguish
2286,B1,61,L,main,lösen,,,Verb,löst,löste,hat gelöst1.,to solve / to loosen
2287,B1,61,B,main,brauche,,,Other,,,,need (artifact)
2288,B1,61,G,main,gemacht,,,Other,,,,made / done (artifact)
2289,B1,61,W,main,warm,,,Other,,,,warm (artifact)
2290,B1,61,M,main,machen,,,Verb,,,,to make / to do (artifact)
2291,B1,61,G,main,geschlossen,,,Verb,,,,closed (artifact)
2292,B1,61,N,main,nichts,,,Other,,,,nothing (artifact)
2293,B1,61,E,main,einmal,,,Other,,,,once / sometime (artifact)
2294,B1,61,A,main,abbiegen,,,Verb,,,,to turn / to turn off
2295,B1,61,Z,main,zum,,,Other,,,,to the (artifact)
2296,B1,61,S,main,sie,,,Other,,,,she / they (artifact)
2297,B1,61,U,main,und,,,Other,,,,and (artifact)
2298,B1,61,L,main,lohnt,,,Other,,,,is worthwhile (artifact)
2299,B1,61,G,main,gemütliches,,,Other,,,,cozy (artifact)
2300,B1,61,B,main,brauche,,,Other,,,,need (artifact)
2301,B1,61,E,main,euer,,,Other,,,,your (plural artifact)
2302,B1,62,M,main,Maschine,die,-n,Noun,,,,machine
2303,B1,62,M,main,Material,das,,Noun,,,,material
2304,B1,62,M,main,Matura,die,,Noun,,,,school leaving exam (Austrian)
2305,B1,62,M,main,Mauer,die,-n,Noun,,,,wall
2306,B1,62,M,main,maximal,,,Other,,,,maximum / at most
2307,B1,62,M,main,Mechaniker,der,-,Noun,,,,mechanic (male)
2308,B1,62,M,main,Mechanikerin,die,-nen,Noun,,,,mechanic (female)
2309,B1,62,M,main,Medien,die,,Noun,,,,media
2310,B1,62,M,main,Medikament,das,-e,Noun,,,,medicine / drug / medication
2311,B1,62,M,main,Medizin,die,,Noun,,,,medicine / medical science
2312,B1,62,M,main,Meer,das,-e,Noun,,,,sea / ocean
2313,B1,62,M,main,Mehl,das,,Noun,,,,flour
2314,B1,62,M,main,mehr,,,Other,,,,more
2315,B1,62,M,main,mehrere,,,Other,,,,several / various
2316,B1,62,M,main,Mehrheit,die,-endie,Noun,,,,majority
2317,B1,62,M,main,Mal,das,-e,Noun,,,,time / occasion
2318,B1,62,M,main,malen,,,Verb,malt,malte,hat gemalt,to paint
2319,B1,62,M,main,Maler,der,-,Noun,,,,painter (male)
2320,B1,62,M,main,Malerin,die,-nen,Noun,,,,painter (female)
2321,B1,62,M,main,man,,,Other,,,,one / you (impersonal)
2322,B1,62,M,main,manch,,,Other,,,,some / many a
2323,B1,62,M,main,männlich,,,Other,,,,male / masculine
2324,B1,62,M,main,Mannschaft,die,-en,Noun,,,,team
2325,B1,62,M,main,Mantel,der,¨-die,Noun,,,,coat / overcoat
2326,B1,62,M,main,Margarinedie,die,,Noun,,,,margarine-the (artifact)
2327,B1,62,M,main,Marke,die,-n,Noun,,,,brand / stamp / mark
2328,B1,62,M,main,markieren,,,Verb,markiert,markierte,hat markiert,to mark / to highlight
2329,B1,62,M,main,Markt,der,,Noun,,,,market
2330,B1,62,M,main,mit,,,Other,,,,with (artifact)
2331,B1,62,S,main,starten,,,Verb,,,,to start (artifact)
2332,B1,62,G,main,gemacht,,,Other,,,,made / done (artifact)
2333,B1,62,G,main,geklettert,,,Other,,,,climbed (artifact)
2334,B1,62,Z,main,zwei,,,Other,,,,two (artifact)
2335,B1,62,R,main,reparieren,,,Verb,,,,to repair (artifact)
2336,B1,62,B,main,bei,,,Other,,,,at / near (artifact)
2337,B1,62,G,main,großes,,,Other,,,,big (artifact)
2338,B1,62,V,main,verschrieben,,,Verb,,,,prescribed (artifact)
2339,B1,62,F,main,fünf,,,Other,,,,five (artifact)
2340,B1,62,G,main,geholfen,,,Verb,,,,helped (artifact)
2341,B1,62,N,main,noch,,,Other,,,,still / yet (artifact)
2342,B1,62,L,main,letzten,der,,Noun,,,,the last (artifact)
2343,B1,62,N,main,niemand,,,Other,,,,nobody / no one (artifact)
2344,B1,62,I,main,in,,,Other,,,,in (artifact)
2345,B1,62,L,main,lassen,,,Verb,,,,to let / to leave (artifact)
2346,B1,62,B,main,billiger,,,Other,,,,cheaper (artifact)
2347,B1,62,I,main,ins,,,Other,,,,into the (artifact)
2348,B1,62,K,main,keine,,,Other,,,,no / none (artifact)
2349,B1,63,M,main,Messer,das,-,Noun,,,,knife
2350,B1,63,M,main,Metall,das,-edie,Noun,,,,metal
2351,B1,63,M,main,Metropole,die,-n,Noun,,,,metropolis / major city
2352,B1,63,M,main,Metzger,der,-,Noun,,,,butcher
2353,B1,63,M,main,Miete,die,-n,Noun,,,,rent
2354,B1,63,M,main,Mieter,der,-,Noun,,,,tenant / renter (male)
2355,B1,63,M,main,Mieterin,die,-nen,Noun,,,,tenant / renter (female)
2356,B1,63,M,main,Migrant,der,-endie,Noun,,,,migrant
2357,B1,63,M,main,Migration,die,,Noun,,,,migration
2358,B1,63,M,main,Milch,die,,Noun,,,,milk
2359,B1,63,M,main,mild,,,Other,,,,mild / gentle
2360,B1,63,M,main,Minderheit,die,-en,Noun,,,,minority
2361,B1,63,M,main,mindestens,,,Other,,,,at least
2362,B1,63,M,main,Mineralwasser,das,,Noun,,,,mineral water
2363,B1,63,M,main,minimal,,,Other,,,,minimal / minimum
2364,B1,63,M,main,mischen,,,Verb,mischt,mischte,hat gemischt,to mix
2365,B1,63,M,main,miss-meinetwegen,,,Verb,,,,miss-as far as I'm concerned (artifact)
2366,B1,63,M,main,Meinung,die,-en,Noun,,,,opinion
2367,B1,63,M,main,meist(ens),,,Other,,,,mostly / usually
2368,B1,63,M,main,Meister,der,-,Noun,,,,master craftsman / champion
2369,B1,63,M,main,melden,,,Verb,meldet,meldete,hat gemeldet,to register / to report / to announce
2370,B1,63,M,main,Meldung,die,-en,Noun,,,,announcement / report / message
2371,B1,63,M,main,Menge,die,-n,Noun,,,,amount / crowd / quantity
2372,B1,63,M,main,Mensa,die,-s/-en,Noun,,,,university cafeteria / canteen
2373,B1,63,M,main,Mensch,der,-en,Noun,,,,person / human being
2374,B1,63,M,main,menschlich,,,Other,,,,human / humane
2375,B1,63,M,main,Menü,das,-s,Noun,,,,menu / set meal
2376,B1,63,M,main,merken,,,Verb,merkt,merkte,hat gemerkt,to notice / to remember
2377,B1,63,M,main,merkwürdig,,,Other,,,,strange / peculiar
2378,B1,63,M,main,Messe,die,-n1.,Noun,,,,trade fair / mass
2379,B1,63,S,main,sind,,,Other,,,,are (artifact)
2380,B1,63,S,main,schnell,,,Other,,,,fast / quickly (artifact)
2381,B1,63,G,main,gemietet,,,Other,,,,rented (artifact)
2382,B1,63,G,main,gemietet,,,Other,,,,rented (artifact)
2383,B1,63,B,main,bitte,,,Other,,,,please (artifact)
2384,B1,63,M,main,milder,,,Other,,,,milder (artifact)
2385,B1,63,M,main,mindestens,,,Other,,,,at least (artifact)
2386,B1,63,H,main,haben,,,Verb,,,,to have (artifact)
2387,B1,63,H,main,hast,,,Other,,,,have (artifact)
2388,B1,63,V,main,viele,,,Other,,,,many (artifact)
2389,B1,63,E,main,einen,,,Verb,,,,a / one (artifact)
2390,B1,63,G,main,gemeldet,,,Other,,,,registered / reported (artifact)
2391,B1,63,G,main,große,,,Other,,,,big / large (artifact)
2392,B1,63,S,main,Stadt.,der,,Noun,,,,city / town (artifact)
2393,B1,63,A,main,anders,,,Other,,,,different (artifact)
2394,B1,63,A,main,aus,,,Other,,,,from / out of (artifact)
2395,B1,63,S,main,so,,,Other,,,,so (artifact)
2396,B1,63,V,main,vergesse,,,Other,,,,forget (artifact)
2397,B1,64,M,main,Mode,die,-n,Noun,,,,fashion
2398,B1,64,M,main,Modell,das,-e,Noun,,,,model
2399,B1,64,M,main,modern,,,Verb,,,,to modernize / modern (artifact)
2400,B1,64,M,main,mögen,,,Verb,mag,mochte,hat gemocht,to like / to want
2401,B1,64,M,main,möglich,,,Other,,,,possible
2402,B1,64,M,main,Möglichkeit,die,-en,Noun,,,,possibility / opportunity
2403,B1,64,M,main,möglichst,,,Other,,,,as ... as possible
2404,B1,64,M,main,Möhre,die,-n,Noun,,,,carrot
2405,B1,64,M,main,Moment,der,-e,Noun,,,,moment / instant
2406,B1,64,M,main,Mond,der,-e,Noun,,,,moon
2407,B1,64,M,main,Monitor,der,-e,Noun,,,,monitor / screen
2408,B1,64,M,main,Motor,der,-en,Noun,,,,motor / engine
2409,B1,64,M,main,Motorrad,das,¨-ermüde,Noun,,,,motorcycle
2410,B1,64,M,main,Mühe,die,,Noun,,,,effort / trouble
2411,B1,64,M,main,Müll,der,,Noun,,,,garbage / trash
2412,B1,64,M,main,Müllabfuhrmit,die,,Noun,,,,garbage collection employees
2413,B1,64,M,main,Mitarbeiter,der,-,Noun,,,,employee / colleague (male)
2414,B1,64,M,main,Mitarbeiterin,die,-nen,Noun,,,,employee / colleague (female)
2415,B1,64,M,main,Mitte,die,,Noun,,,,middle / center
2416,B1,64,M,main,mitteilen,,,Verb,teilt mit,teilte mit,hat mitgeteilt,to inform / to notify
2417,B1,64,M,main,Mittel,das,-,Noun,,,,means / remedy / medium
2418,B1,64,M,main,mitten,,,Verb,,,,in the middle of
2419,B1,64,M,main,mittler,,,Other,,,,middle / intermediate
2420,B1,64,M,main,mittlerweile,,,Other,,,,meanwhile / by now
2421,B1,64,M,main,Möbel,das,-,Noun,,,,furniture
2422,B1,64,M,main,möbliert,,,Other,,,,furnished
2423,B1,64,M,main,möchten,,,Verb,möchte,mochte,hat gemocht,would like to
2424,B1,64,M,main,mobil/mobil,,,Other,,,,mobile
2425,B1,64,M,main,Mobilbox,die,-en,Noun,,,,voicemail box
2426,B1,64,M,main,Mobilität,die,,Noun,,,,mobility
2427,B1,64,E,main,ein,,,Other,,,,a / one (article artifact)
2428,B1,64,G,main,ganz,,,Other,,,,whole / quite (artifact)
2429,B1,64,S,main,sprechen,,,Verb,,,,to speak (artifact)
2430,B1,64,Z,main,zum,,,Other,,,,to the (artifact)
2431,B1,64,H,main,haben,,,Verb,,,,to have (artifact)
2432,B1,64,M,main,mehrere,,,Other,,,,several (artifact)
2433,B1,64,I,main,im,,,Other,,,,in the (artifact)
2434,B1,64,G,main,gekauft,,,Other,,,,bought (artifact)
2435,B1,64,N,main,nicht,,,Other,,,,not (artifact)
2436,B1,64,W,main,wir,,,Other,,,,we (artifact)
2437,B1,64,R,main,raus,,,Other,,,,out (artifact)
2438,B1,64,I,main,ich,,,Other,,,,I (artifact)
2439,B1,64,M,main,mit,,,Other,,,,with (artifact)
2440,B1,64,D,main,den,,,Verb,,,,the (artifact)
2441,B1,64,N,main,noch,,,Other,,,,still / yet (artifact)
2442,B1,64,S,main,schmerzen,,,Verb,,,,to ache / to hurt
2443,B1,64,S,main,sind,,,Other,,,,are (artifact)
2444,B1,64,A,main,angekommen.In,,,Other,,,,arrived (artifact)
2445,B1,64,T,main,tlerweile,,,Other,,,,meanwhile (artifact)
2446,B1,64,S,main,sehr,,,Other,,,,very (artifact)
2447,B1,65,N,main,nachdenken,,,Verb,denkt nach,dachte nach,hat nachgedacht,to think about / to reflect
2448,B1,65,N,main,Nachfrage,die,-n,Noun,,,,demand / inquiry
2449,B1,65,N,main,nachher,,,Other,,,,afterwards / later
2450,B1,65,N,main,Nachhilfe,die,-n,Noun,,,,tutoring / private lessons
2451,B1,65,N,main,Nachricht,die,-en,Noun,,,,message / news
2452,B1,65,N,main,nachschlagen,,,Verb,schlägt,nach,hat nachgeschlagen,to look up
2453,B1,65,N,main,Nachspeise,die,-n,Noun,,,,dessert
2454,B1,65,N,main,nächst,,,Other,,,,next
2455,B1,65,N,main,Nachteil,der,-e,Noun,,,,disadvantage
2456,B1,65,N,main,Nachwuchs,der,,Noun,,,,offspring / next generation
2457,B1,65,N,main,Nadel,die,-n,Noun,,,,needle / pin
2458,B1,65,N,main,Nagel,der,¨-,Noun,,,,nail
2459,B1,65,N,main,nah(e),,,Other,,,,near / close
2460,B1,65,N,main,Nähe,die,,Noun,,,,vicinity / nearness
2461,B1,65,N,main,nähen,,,Verb,näht,nähte,,to sew
2462,B1,65,G,main,genäht,,,Other,,,,sewn (artifact)
2463,B1,65,M,main,Mund,der,¨-er,Noun,,,,mouth
2464,B1,65,M,main,mündlich,,,Other,,,,oral / verbal
2465,B1,65,M,main,Münze,die,-n,Noun,,,,coin
2466,B1,65,M,main,Museum,das,,Noun,,,,museum
2467,B1,65,M,main,Musik,die,,Noun,,,,music
2468,B1,65,M,main,musikalisch,,,Other,,,,musical
2469,B1,65,M,main,Musiker,der,-,Noun,,,,musician (male)
2470,B1,65,M,main,Musikerin,die,nen,Noun,,,,musician (female)
2471,B1,65,M,main,Muskel,der,-ndas,Noun,,,,muscle
2472,B1,65,M,main,müssen,,,Verb,muss,musste,hat gemusst,must / to have to
2473,B1,65,M,main,Mut,der,,Noun,,,,courage
2474,B1,65,N,main,nach,,,Other,,,,after / to
2475,B1,65,N,main,Nachbar,der,-n,Noun,,,,neighbor (male)
2476,B1,65,N,main,Nachbarin,die,,Noun,,,,neighbor (female)
2477,B1,65,M,main,muss,,,Other,,,,must (artifact)
2478,B1,65,G,main,groß,,,Other,,,,big / large (artifact)
2479,B1,65,G,main,gehört,,,Other,,,,heard / belongs to (artifact)
2480,B1,65,D,main,du,,,Other,,,,you (artifact)
2481,B1,65,L,main,leckere,,,Other,,,,delicious (artifact)
2482,B1,65,E,main,einmal,,,Other,,,,once / one time (artifact)
2483,B1,65,G,main,gefördert,,,Other,,,,funded / promoted (artifact)
